,image,array,num_label
44,2b473d79-afbd-4027-ab68-4bc3f04d7569,"[[6.31192886e-02 5.80090674e-02 1.87303659e-02 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [9.11764706e-02 1.03476665e-01 3.97028563e-02 ... 3.10027222e-03
  2.94117647e-03 2.77296777e-03]
 [6.35744817e-02 1.25033636e-01 7.08193385e-02 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 ...
 [3.10027222e-03 3.92156863e-03 4.99903874e-03 ... 2.77296777e-03
  3.92523115e-17 3.92523115e-17]
 [3.10027222e-03 3.92156863e-03 4.99903874e-03 ... 2.77296777e-03
  3.92523115e-17 3.92523115e-17]
 [9.80392157e-04 3.10027222e-03 4.90196078e-03 ... 2.77296777e-03
  3.92523115e-17 3.92523115e-17]]",2
45,7c1be029-c26c-4628-9579-a043592532eb,"[[0.0097007  0.26251273 0.4700564  ... 0.05644233 0.02692727 0.02098928]
 [0.00821503 0.27534966 0.47244806 ... 0.05986632 0.03363101 0.02707785]
 [0.01352074 0.29830947 0.47516577 ... 0.02312572 0.00659892 0.01654236]
 ...
 [0.00746644 0.00499904 0.01333478 ... 0.00554594 0.00353485 0.00404226]
 [0.00746644 0.00499904 0.01196721 ... 0.00693242 0.00310027 0.00353485]
 [0.00790417 0.00490196 0.01109187 ... 0.00970539 0.00310027 0.00490196]]",7
46,6e69a725-ea5d-4097-83c9-7397e135988b,"[[0.         0.00277297 0.00277297 ... 0.00554594 0.00277297 0.        ]
 [0.         0.00277297 0.00277297 ... 0.00554594 0.00277297 0.        ]
 [0.         0.00277297 0.00277297 ... 0.00415945 0.00294118 0.00277297]
 ...
 [0.02150168 0.01960784 0.01607963 ... 0.00746644 0.00746644 0.00392157]
 [0.02435244 0.023386   0.02152402 ... 0.00765711 0.00790417 0.00392157]
 [0.01143324 0.01240109 0.01289505 ... 0.0083189  0.0083189  0.00277297]]",2
47,07de80f6-00a3-40eb-8eb4-17890f75c08f,"[[8.31890331e-03 7.90417426e-03 7.46644422e-03 ... 5.68663431e-03
  4.32736894e-03 3.57823761e-03]
 [1.90109124e-02 1.83307839e-02 1.78412396e-02 ... 3.00136133e-02
  2.70933069e-02 2.48809621e-02]
 [2.17838802e-02 2.17838802e-02 2.19596627e-02 ... 7.63824613e-02
  7.41464626e-02 7.26307920e-02]
 ...
 [2.77296777e-03 3.10027222e-03 3.92156863e-03 ... 3.24123044e-02
  3.98116480e-02 4.08601294e-02]
 [2.77296777e-03 2.94117647e-03 3.10027222e-03 ... 4.65866838e-02
  3.75760155e-02 2.42139001e-02]
 [9.81307787e-18 2.77296777e-03 2.77296777e-03 ... 2.94770517e-02
  1.96323376e-02 9.03876908e-03]]",0
48,bbb6d814-4f2e-4311-9d53-ff081cb0d5f6,"[[0.05744289 0.06341611 0.06780168 ... 0.04743518 0.13269745 0.10047944]
 [0.04431382 0.05704123 0.07583882 ... 0.1126629  0.14129108 0.08883637]
 [0.10744199 0.10137725 0.08844578 ... 0.11139453 0.03227452 0.08616153]
 ...
 [0.01228428 0.02079726 0.02937907 ... 0.03131052 0.04604723 0.02371252]
 [0.00627757 0.01823635 0.02222703 ... 0.01470979 0.03928508 0.0224019 ]
 [0.01055915 0.02084342 0.01807754 ... 0.00313657 0.03248509 0.01913658]]",4
50,5ab59471-f2f5-4ff9-a106-3de7044fbfd2,"[[0.02130185 0.00350114 0.02914219 ... 0.09950683 0.07814225 0.04257067]
 [0.02411209 0.02842961 0.02976791 ... 0.02427719 0.04213716 0.02142254]
 [0.05380135 0.04403656 0.03060769 ... 0.04150566 0.01168656 0.05000591]
 ...
 [0.01096112 0.00930082 0.01196721 ... 0.0772138  0.03593524 0.05469147]
 [0.01669548 0.00404226 0.0288342  ... 0.0711871  0.04675962 0.06526791]
 [0.0459531  0.04795912 0.05710732 ... 0.04463624 0.08600413 0.10438299]]",0
51,84d794c2-532b-425e-aea0-6454d02ee5c1,"[[0.00219222 0.00098039 0.0083189  ... 0.00310027 0.00310027 0.00219222]
 [0.00527957 0.00392157 0.00693242 ... 0.00527957 0.00499904 0.00527957]
 [0.00596349 0.00620054 0.00415945 ... 0.00627757 0.00527957 0.00404226]
 ...
 [0.14815604 0.2133564  0.12317097 ... 0.00746644 0.00499904 0.00310027]
 [0.14877754 0.17054315 0.06480236 ... 0.00746644 0.00499904 0.00310027]
 [0.08488181 0.11284735 0.03028127 ... 0.00790417 0.00404226 0.00098039]]",4
52,b0c6e135-cb26-4d3e-8571-fbf0f8df3f20,"[[0.01413942 0.01315334 0.00980392 ... 0.01942747 0.01561581 0.00729598]
 [0.03766544 0.03380576 0.02746848 ... 0.01334853 0.01615727 0.01771428]
 [0.04843772 0.04519385 0.03834825 ... 0.01364793 0.01849017 0.022219  ]
 ...
 [0.01060456 0.02239933 0.02156863 ... 0.0388834  0.03510297 0.03330449]
 [0.01333478 0.02776432 0.02104991 ... 0.01789048 0.01521978 0.01196721]
 [0.01413942 0.03191926 0.02361097 ... 0.01109187 0.0083189  0.00277297]]",7
53,e64eb874-e12f-4802-9a14-4a10271b48fa,"[[1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.31898275e-02
  5.71661950e-03 7.65710753e-03]
 [1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.14332390e-02
  5.96349268e-03 5.71661950e-03]
 [1.96261557e-17 2.77296777e-03 2.77296777e-03 ... 1.03814714e-02
  8.21956114e-03 5.68663431e-03]
 ...
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 2.97289875e-03
  2.97289875e-03 2.97289875e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.97289875e-03
  2.97289875e-03 2.97289875e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",3
54,387d935f-a648-4d15-9aca-ae74c1e7b2a5,"[[0.00554594 0.00554594 0.00554594 ... 0.00310027 0.00219222 0.        ]
 [0.0083189  0.0083189  0.0083189  ... 0.00294118 0.00196078 0.00219222]
 [0.00277297 0.00277297 0.00277297 ... 0.00196078 0.00294118 0.00310027]
 ...
 [0.00657667 0.01393399 0.00790417 ... 0.05015355 0.10800345 0.12971222]
 [0.00746644 0.01413942 0.00746644 ... 0.11342506 0.16108294 0.15956315]
 [0.00627757 0.01393399 0.00765711 ... 0.15180574 0.15570961 0.082522  ]]",2
55,159d517a-cae3-42ca-b92c-8ba57eb7d748,"[[3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 [3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 [3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 3.92523115e-17]
 ...
 [0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  2.77296777e-03 2.77296777e-03]
 [0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  2.77296777e-03 2.77296777e-03]
 [0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  2.77296777e-03 2.77296777e-03]]",3
56,27c457f9-f479-4f2f-8bae-c83859ee2acf,"[[0.00837647 0.01403708 0.00490196 ... 0.00554594 0.00554594 0.00277297]
 [0.01096112 0.01568627 0.01196721 ... 0.00554594 0.00554594 0.00277297]
 [0.00808452 0.01308006 0.01413942 ... 0.00620054 0.00620054 0.00392157]
 ...
 [0.01143324 0.01009376 0.00527957 ... 0.         0.         0.        ]
 [0.00876889 0.00843365 0.00980392 ... 0.00098912 0.00098912 0.00098912]
 [0.00392157 0.00404226 0.00930082 ... 0.00098912 0.00098912 0.00098912]]",5
57,befa14be-8140-4faf-8061-1039947e329d,"[[0.01060456 0.009249   0.0083189  ... 0.14363665 0.27116484 0.15550886]
 [0.02150168 0.01941077 0.01669548 ... 0.14147911 0.26829448 0.15569418]
 [0.01873037 0.01631698 0.01240109 ... 0.13509861 0.26029181 0.15469085]
 ...
 [0.00219222 0.00527957 0.00620054 ... 0.00686275 0.00310027 0.        ]
 [0.00310027 0.00499904 0.00620054 ... 0.00490196 0.00138648 0.        ]
 [0.00294118 0.00490196 0.00554594 ... 0.00294118 0.00219222 0.        ]]",10
58,6013aef0-6c67-4877-8bcd-1c56553f0c07,"[[0.00850801 0.01830099 0.01352526 ... 0.01531023 0.01259891 0.0047644 ]
 [0.0069438  0.01417935 0.01368723 ... 0.00645021 0.01890388 0.01568791]
 [0.00842991 0.00671384 0.00450647 ... 0.02358799 0.01958484 0.01965452]
 ...
 [0.00392157 0.00620054 0.00620054 ... 0.0529606  0.075905   0.03883572]
 [0.00392157 0.00620054 0.00620054 ... 0.04483678 0.07663592 0.04560505]
 [0.00277297 0.00554594 0.00554594 ... 0.03534173 0.06723532 0.03676595]]",5
59,fb708a01-3134-4e39-9b2b-015331644cf5,"[[0.00765711 0.00571662 0.00596349 ... 0.00219222 0.00098039 0.00219222]
 [0.01060456 0.00746644 0.00294118 ... 0.00843365 0.00843365 0.00843365]
 [0.00277297 0.00706971 0.00527957 ... 0.01333478 0.01318983 0.01180548]
 ...
 [0.00294118 0.00490196 0.00627757 ... 0.00404226 0.00392157 0.00310027]
 [0.00310027 0.00499904 0.00746644 ... 0.00438445 0.00404226 0.00310027]
 [0.00219222 0.00527957 0.00657667 ... 0.00353485 0.00490196 0.00294118]]",2
61,702c26ad-76d4-4906-a13f-62fc0af4b083,"[[0.00280165 0.00421713 0.00754275 ... 0.01299614 0.01154703 0.00608673]
 [0.01040277 0.00693537 0.00253689 ... 0.01246323 0.01220797 0.0106473 ]
 [0.01270201 0.0097259  0.00487122 ... 0.00891653 0.01035239 0.01043761]
 ...
 [0.00746644 0.00527957 0.00843365 ... 0.01393399 0.01669548 0.01457458]
 [0.00746644 0.00620054 0.00876889 ... 0.01413942 0.0168673  0.01550136]
 [0.00790417 0.00571662 0.00843365 ... 0.01393399 0.01669548 0.01470588]]",8
62,95969af8-16d9-4865-a47a-a90dda060372,"[[3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 3.99861952e-04
  1.58391919e-03 1.58391919e-03]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 3.99861952e-04
  1.25219807e-03 1.68000000e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 4.47059254e-04
  4.18627451e-04 1.25219807e-03]
 ...
 [1.87935705e-02 2.05073672e-02 2.14728300e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [4.30814922e-03 7.93971667e-03 1.29039131e-02 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [4.58293157e-03 5.32759008e-03 7.76743911e-03 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",4
63,2fda90ab-4110-4017-8805-8cdfe45dc02d,"[[0.02446459 0.01265186 0.08877137 ... 0.00138648 0.04735406 0.04313725]
 [0.02489357 0.01520124 0.06660269 ... 0.0152976  0.03392652 0.06185228]
 [0.02190147 0.02878273 0.0436812  ... 0.02508926 0.01363197 0.01921334]
 ...
 [0.04707924 0.04286596 0.02981733 ... 0.00619335 0.00979596 0.00713736]
 [0.01985143 0.01502729 0.01314808 ... 0.00836915 0.00352697 0.00571662]
 [0.00627757 0.00365503 0.02104462 ... 0.00924117 0.00219985 0.00490196]]",11
64,a68920e2-059b-4d37-84e6-928aa20fa0ed,"[[0.09730578 0.24664535 0.11813313 ... 0.07630072 0.06240718 0.05699781]
 [0.12495679 0.25372406 0.11371677 ... 0.18041613 0.18029089 0.18235558]
 [0.16796284 0.27132958 0.11660883 ... 0.14674804 0.17496636 0.19223938]
 ...
 [0.02361921 0.03012768 0.00619104 ... 0.08727535 0.08608534 0.0840956 ]
 [0.01784141 0.02580784 0.00158625 ... 0.07067966 0.06679241 0.06246389]
 [0.01673429 0.02502113 0.0033029  ... 0.02494006 0.0243972  0.0208758 ]]",0
65,cb84ea96-fd31-4c51-b01d-b66e07c28e36,"[[0.01078431 0.01885822 0.02176824 ... 0.00490196 0.00310027 0.00098039]
 [0.01712181 0.01963234 0.01985143 ... 0.00404226 0.00404226 0.00219222]
 [0.0114752  0.01386484 0.01493289 ... 0.00404226 0.00438445 0.00294118]
 ...
 [0.01427473 0.0255655  0.03045534 ... 0.10802311 0.11180215 0.08943251]
 [0.01678161 0.03078494 0.03143376 ... 0.12183098 0.11733872 0.08324885]
 [0.01457458 0.0285831  0.02371252 ... 0.03293687 0.03333924 0.03339095]]",2
66,dbc4857e-763b-40b5-82a8-329f2686ec39,"[[0.0404226  0.05493696 0.00438445 ... 0.02001493 0.0072835  0.00876889]
 [0.04442161 0.06509833 0.00903877 ... 0.01804123 0.00774928 0.00999808]
 [0.04233887 0.06932419 0.01595963 ... 0.01530715 0.00681579 0.01180548]
 ...
 [0.01903577 0.02666955 0.02371252 ... 0.01228428 0.02474398 0.01365528]
 [0.01403708 0.027747   0.02746848 ... 0.0114752  0.02371252 0.01403708]
 [0.01333478 0.02776432 0.02776432 ... 0.009249   0.02235638 0.01143324]]",0
67,9e3efd31-68df-4278-a592-acfc6bcaee82,"[[2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 ...
 [4.90196078e-03 4.99903874e-03 5.88235294e-03 ... 3.92156863e-03
  4.04226042e-03 2.19222351e-03]
 [2.94117647e-03 3.53485419e-03 4.15945165e-03 ... 3.92156863e-03
  3.92156863e-03 3.10027222e-03]
 [2.77296777e-03 4.90196078e-03 5.27957334e-03 ... 3.10027222e-03
  3.10027222e-03 2.94117647e-03]]",8
68,b2d00753-c0bd-48f9-95f2-18a91ea62206,"[[0.00903877 0.00837647 0.01675295 ... 0.00392157 0.00404226 0.00527957]
 [0.01789048 0.02192224 0.02677745 ... 0.01060456 0.01180548 0.01318983]
 [0.03867271 0.03733222 0.03552484 ... 0.01595963 0.01946023 0.02150168]
 ...
 [0.00196078 0.01531422 0.04096585 ... 0.01192699 0.05686275 0.01580835]
 [0.01595963 0.01734491 0.02239933 ... 0.00837647 0.06610199 0.0202113 ]
 [0.01521978 0.03001025 0.02610495 ... 0.01212678 0.06627625 0.0294281 ]]",5
69,63667c9e-9b66-46ce-9c26-a72dcc77d9a8,"[[0.00790417 0.00657667 0.00527957 ... 0.00643671 0.03549595 0.02970691]
 [0.01525132 0.01247835 0.00970539 ... 0.01293325 0.03207    0.03488236]
 [0.00790417 0.00657667 0.00571662 ... 0.01139852 0.01937106 0.02940302]
 ...
 [0.         0.         0.         ... 0.00077371 0.00114628 0.00156938]
 [0.         0.         0.         ... 0.0007697  0.00140343 0.0016949 ]
 [0.         0.         0.         ... 0.00084864 0.00160499 0.00179439]]",4
70,00208c77-ee58-4b63-bc1a-b9b3aa4f1be0,"[[5.54593554e-03 1.38648388e-02 8.31890331e-03 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]
 [6.27757278e-03 1.39339906e-02 8.43365222e-03 ... 2.94117647e-03
  2.94117647e-03 9.80392157e-04]
 [7.46644422e-03 1.41394168e-02 8.76889403e-03 ... 1.96078431e-03
  2.94117647e-03 3.10027222e-03]
 ...
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",1
71,9edeb8a3-c80c-4dc7-b9a6-405cbaf4e2b4,"[[2.77296777e-03 5.54593554e-03 2.77296777e-03 ... 5.54593554e-03
  5.54593554e-03 2.77296777e-03]
 [2.77296777e-03 5.54593554e-03 2.77296777e-03 ... 6.57667052e-03
  5.71661950e-03 2.94117647e-03]
 [2.77296777e-03 5.54593554e-03 2.77296777e-03 ... 7.46644422e-03
  6.20054443e-03 3.10027222e-03]
 ...
 [2.77296777e-03 3.92156863e-03 6.20054443e-03 ... 3.10027222e-03
  2.19222351e-03 2.77296777e-03]
 [2.77296777e-03 3.92156863e-03 6.20054443e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]]",12
72,5d3a1404-697f-479f-9090-c1ecd0413d27,"[[0.00098039 0.00310027 0.00490196 ... 0.001137   0.01054777 0.01180748]
 [0.00571662 0.00527957 0.00392157 ... 0.00560808 0.01628974 0.01353266]
 [0.01042171 0.0083189  0.00490196 ... 0.00615081 0.01729431 0.01243251]
 ...
 [0.01627355 0.02176031 0.03240879 ... 0.01016028 0.00394868 0.00475935]
 [0.07673017 0.07423149 0.06363458 ... 0.01186067 0.01295907 0.00855138]
 [0.05552864 0.05574458 0.05480559 ... 0.00603174 0.01394342 0.01123938]]",3
73,796012c8-ca16-4b87-ab83-e00e0a6a78f0,"[[0.00985282 0.01873037 0.01096112 ... 0.02870055 0.12817292 0.06962855]
 [0.02257032 0.03258975 0.0127451  ... 0.04160607 0.15129837 0.09874257]
 [0.02692065 0.04300336 0.00596349 ... 0.04389924 0.15121258 0.07326095]
 ...
 [0.04724931 0.03135986 0.00189931 ... 0.12696423 0.13854467 0.16742031]
 [0.04980107 0.04797359 0.03014169 ... 0.08587579 0.03148047 0.01784239]
 [0.02731664 0.04562296 0.04214493 ... 0.02242929 0.03888182 0.06589081]]",0
74,68477f32-78c7-4280-a75c-d43c9c952176,"[[3.34673219e-02 1.80996656e-02 6.21311830e-02 ... 4.65847495e-04
  2.08333333e-04 4.90653893e-18]
 [1.78229020e-01 1.43989090e-01 7.47955942e-02 ... 1.24062411e-03
  1.24062411e-03 1.20513179e-03]
 [3.04602067e-01 3.01346271e-01 2.51897794e-01 ... 4.91174054e-04
  2.27935442e-04 2.66204906e-05]
 ...
 [1.81056605e-03 1.31825798e-03 4.10237715e-04 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 [4.05750591e-03 3.85263520e-03 2.48598039e-03 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 [2.60457306e-03 3.53596323e-03 3.32611245e-03 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]]",5
75,ddc3da65-2ba7-4012-adf4-0b6e636fad6b,"[[6.20054443e-03 9.99807748e-03 1.24010889e-02 ... 9.80392157e-04
  2.19222351e-03 2.77296777e-03]
 [1.68673044e-02 1.86016333e-02 1.99961550e-02 ... 3.10027222e-03
  3.10027222e-03 2.77296777e-03]
 [2.23563809e-02 2.28033399e-02 2.26341106e-02 ... 4.90196078e-03
  5.96349268e-03 5.54593554e-03]
 ...
 [2.19222351e-03 9.80392157e-04 4.15945165e-03 ... 1.18559904e-02
  1.08368824e-02 8.31890331e-03]
 [2.94117647e-03 4.15945165e-03 2.94117647e-03 ... 1.27930364e-02
  1.01038873e-02 2.77296777e-03]
 [2.77296777e-03 5.54593554e-03 2.77296777e-03 ... 1.19775885e-02
  9.04927535e-03 3.92523115e-17]]",2
76,d5f4fb0d-b9c3-4358-8e33-fc0ac615c9d7,"[[1.11750712e-02 1.31329616e-02 1.55310289e-02 ... 8.43365222e-03
  5.71661950e-03 2.19222351e-03]
 [9.61837444e-03 1.55310289e-02 2.07469757e-02 ... 7.90417426e-03
  5.71661950e-03 2.94117647e-03]
 [1.18536534e-02 1.19316612e-02 8.37980510e-03 ... 5.71661950e-03
  4.90196078e-03 2.94117647e-03]
 ...
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.10918711e-02
  8.31890331e-03 2.77296777e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.10918711e-02
  8.31890331e-03 2.77296777e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.10918711e-02
  8.31890331e-03 2.77296777e-03]]",1
77,35cc16d1-d4e6-4970-b0dd-0938053dd82a,"[[0.00277297 0.00627757 0.00499904 ... 0.00392157 0.01060456 0.00490196]
 [0.00392157 0.00843365 0.00876889 ... 0.00790417 0.00903877 0.00310027]
 [0.01096112 0.01376046 0.01427473 ... 0.00627757 0.00310027 0.00219222]
 ...
 [0.00765711 0.00686275 0.01042171 ... 0.02079726 0.02011597 0.01941077]
 [0.00499904 0.00903877 0.01496504 ... 0.02011597 0.02011597 0.02150168]
 [0.00527957 0.01247835 0.01823635 ... 0.009249   0.009249   0.01060456]]",1
78,56cb5e95-40f1-4f3a-b935-b2cea9f2f038,"[[3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 3.17282972e-03
  3.99861952e-04 3.92523115e-17]
 [3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 3.17282972e-03
  3.99861952e-04 3.92523115e-17]
 [3.92523115e-17 3.92523115e-17 2.77296777e-03 ... 3.17282972e-03
  3.99861952e-04 3.92523115e-17]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.45326947e-18
  2.45326947e-18 2.45326947e-18]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.45326947e-18
  2.45326947e-18 2.45326947e-18]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.45326947e-18
  2.45326947e-18 2.45326947e-18]]",8
79,a2e323bf-7cec-44d0-a0cf-b9d5d99bb05f,"[[0.01470053 0.03504503 0.04525387 ... 0.01586002 0.01803583 0.01726185]
 [0.02577547 0.0406721  0.03777159 ... 0.02669006 0.0317711  0.03423451]
 [0.0248182  0.03761644 0.02372707 ... 0.01827938 0.02104541 0.02308982]
 ...
 [0.00219222 0.00196078 0.00294118 ... 0.         0.         0.        ]
 [0.00277297 0.00310027 0.00294118 ... 0.         0.         0.        ]
 [0.00277297 0.00219222 0.00098039 ... 0.         0.         0.        ]]",0
80,b19fb498-3efd-4e74-97e7-86e6843deb31,"[[0.01903577 0.0714342  0.06318017 ... 0.0098997  0.00674861 0.00317107]
 [0.0280399  0.05851225 0.07146783 ... 0.00971205 0.00629395 0.00288104]
 [0.04307036 0.03648587 0.07998462 ... 0.00991172 0.00710617 0.00346377]
 ...
 [0.02480218 0.02081447 0.01633526 ... 0.0982635  0.03660979 0.04262972]
 [0.01860163 0.01607798 0.01179477 ... 0.09110721 0.03496163 0.03788734]
 [0.01255515 0.00709989 0.00603703 ... 0.08342711 0.038031   0.03849138]]",2
81,28fe53cd-73db-4b29-b73e-50500b134413,"[[0.03403246 0.03115735 0.03733222 ... 0.00930082 0.0206814  0.02192224]
 [0.02499519 0.01109187 0.05199777 ... 0.01180548 0.02313809 0.03138786]
 [0.02357023 0.02565932 0.05060191 ... 0.01931149 0.00627757 0.00415945]
 ...
 [0.03346284 0.03076932 0.02499519 ... 0.0603479  0.05912504 0.03680064]
 [0.02369225 0.0242139  0.02288749 ... 0.04519385 0.04510869 0.03288335]
 [0.00876889 0.00965574 0.00571662 ... 0.03863541 0.02849891 0.01893452]]",0
82,224eaa85-6c96-4a3e-8f07-2612e569cb2a,"[[0.00404226 0.01096112 0.02008134 ... 0.01117819 0.00903877 0.0083189 ]
 [0.01364614 0.02330926 0.03678672 ... 0.02152402 0.0202113  0.01941077]
 [0.02140691 0.02157154 0.01893685 ... 0.0206814  0.0215909  0.02218374]
 ...
 [0.04196857 0.03922948 0.03603179 ... 0.04453529 0.03415573 0.01124959]
 [0.03433625 0.0315832  0.02904006 ... 0.04143026 0.04257575 0.01831351]
 [0.01639931 0.01543631 0.01110297 ... 0.03748768 0.05000091 0.02492206]]",0
83,7fef30de-564f-4293-b3d8-a30b1872268b,"[[0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 3.92523115e-17
  3.92523115e-17 3.92523115e-17]
 [0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [0.00000000e+00 2.77296777e-03 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 ...
 [4.15945165e-03 6.93241942e-03 9.24900111e-03 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 [3.10027222e-03 4.04226042e-03 6.27757278e-03 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 [2.19222351e-03 3.10027222e-03 4.99903874e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]]",0
84,1745b197-af72-4d7c-ad73-9967ddad5d21,"[[0.01663781 0.01763661 0.01794538 ... 0.02704532 0.03317436 0.03568681]
 [0.0308027  0.03099126 0.03155377 ... 0.04706903 0.05203472 0.05487569]
 [0.01360082 0.01216516 0.01223169 ... 0.0258831  0.0202113  0.01767427]
 ...
 [0.02152402 0.01308006 0.01184895 ... 0.07589654 0.07124558 0.06391375]
 [0.00657667 0.01666667 0.02421206 ... 0.05535527 0.04608886 0.0388463 ]
 [0.00554594 0.01109187 0.00692438 ... 0.02385397 0.01470588 0.01631698]]",13
85,5e3cd348-3f82-4b97-a7ba-25bedcdbbf7d,"[[0.0542769  0.06064183 0.03932583 ... 0.01675295 0.01753779 0.03333333]
 [0.05487569 0.01180548 0.0425314  ... 0.01333478 0.01767427 0.03380576]
 [0.04519385 0.05117797 0.00596349 ... 0.01823635 0.01550136 0.03028127]
 ...
 [0.03247156 0.03078494 0.00693242 ... 0.00620054 0.00596349 0.00098039]
 [0.03519867 0.0242139  0.0198272  ... 0.01096112 0.00571662 0.01583872]
 [0.02829582 0.00887783 0.02909965 ... 0.00527957 0.01960784 0.01775566]]",5
86,143f9c1b-2037-4de1-95d2-1fb0e645c5a5,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.77296777e-03
  3.92523115e-17 3.92523115e-17]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 3.10027222e-03
  9.80392157e-04 3.92523115e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 ...
 [5.27957334e-03 4.90196078e-03 4.04226042e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [6.20054443e-03 6.93241942e-03 5.71661950e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [3.92156863e-03 7.90417426e-03 7.65710753e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]]",5
